x,bias,model,N,d,width,F_model
0.6603,-1.3712,Antipersistent,1024,10,4,-1.3740
1.6603,-1.7845,Antipersistent,1024,10,4,-1.7740
2.6603,-1.9660,Antipersistent,1024,10,4,-1.9377
3.6603,-1.9990,Antipersistent,1024,10,4,-1.9841
4.6603,-2.0000,Antipersistent,1024,10,4,-1.9960
5.6603,-2.0000,Antipersistent,1024,10,4,-1.9990
6.6603,-2.0000,Antipersistent,1024,10,4,-1.9997
7.6603,-2.0000,Antipersistent,1024,10,4,-1.9999
8.6603,-2.0000,Antipersistent,1024,10,4,-2.0000
9.6603,-2.0000,Antipersistent,1024,10,4,-2.0000
10.6603,-2.0000,Antipersistent,1024,10,4,-2.0000
11.6603,-2.0000,Antipersistent,1024,10,4,-2.0000
12.6603,-2.0000,Antipersistent,1024,10,4,-2.0000
0.1603,-0.9689,Antipersistent,1024,10,5,-1.0896
1.1603,-1.5316,Antipersistent,1024,10,5,-1.5271
2.1603,-1.8435,Antipersistent,1024,10,5,-1.8317
3.1603,-1.9757,Antipersistent,1024,10,5,-1.9538
4.1603,-1.9993,Antipersistent,1024,10,5,-1.9882
5.1603,-2.0000,Antipersistent,1024,10,5,-1.9970
6.1603,-2.0000,Antipersistent,1024,10,5,-1.9993
7.1603,-2.0000,Antipersistent,1024,10,5,-1.9998
8.1603,-2.0000,Antipersistent,1024,10,5,-2.0000
9.1603,-2.0000,Antipersistent,1024,10,5,-2.0000
10.1603,-2.0000,Antipersistent,1024,10,5,-2.0000
11.1603,-2.0000,Antipersistent,1024,10,5,-2.0000
12.1603,-2.0000,Antipersistent,1024,10,5,-2.0000
0.6603,-1.1898,Antipersistent,1024,10,6,-1.2755
1.6603,-1.6391,Antipersistent,1024,10,6,-1.6321
2.6603,-1.8814,Antipersistent,1024,10,6,-1.8702
3.6603,-1.9817,Antipersistent,1024,10,6,-1.9644
4.6603,-1.9995,Antipersistent,1024,10,6,-1.9909
5.6603,-2.0000,Antipersistent,1024,10,6,-1.9977
6.6603,-2.0000,Antipersistent,1024,10,6,-1.9994
7.6603,-2.0000,Antipersistent,1024,10,6,-1.9999
8.6603,-2.0000,Antipersistent,1024,10,6,-2.0000
9.6603,-2.0000,Antipersistent,1024,10,6,-2.0000
10.6603,-2.0000,Antipersistent,1024,10,6,-2.0000
11.6603,-2.0000,Antipersistent,1024,10,6,-2.0000
-0.2710,-0.7046,Antipersistent,1024,11,4,-0.8754
0.7290,-1.4074,Antipersistent,1024,11,4,-1.4081
1.7290,-1.8028,Antipersistent,1024,11,4,-1.7921
2.7290,-1.9739,Antipersistent,1024,11,4,-1.9432
3.7290,-1.9995,Antipersistent,1024,11,4,-1.9855
4.7290,-2.0000,Antipersistent,1024,11,4,-1.9964
5.7290,-2.0000,Antipersistent,1024,11,4,-1.9991
6.7290,-2.0000,Antipersistent,1024,11,4,-1.9998
7.7290,-2.0000,Antipersistent,1024,11,4,-1.9999
8.7290,-2.0000,Antipersistent,1024,11,4,-2.0000
9.7290,-2.0000,Antipersistent,1024,11,4,-2.0000
10.7290,-2.0000,Antipersistent,1024,11,4,-2.0000
11.7290,-2.0000,Antipersistent,1024,11,4,-2.0000
12.7290,-2.0000,Antipersistent,1024,11,4,-2.0000
0.2290,-1.0070,Antipersistent,1024,11,5,-1.1217
1.2290,-1.5598,Antipersistent,1024,11,5,-1.5536
2.2290,-1.8572,Antipersistent,1024,11,5,-1.8452
3.2290,-1.9814,Antipersistent,1024,11,5,-1.9579
4.2290,-1.9996,Antipersistent,1024,11,5,-1.9892
5.2290,-2.0000,Antipersistent,1024,11,5,-1.9973
6.2290,-2.0000,Antipersistent,1024,11,5,-1.9993
7.2290,-2.0000,Antipersistent,1024,11,5,-1.9998
8.2290,-2.0000,Antipersistent,1024,11,5,-2.0000
9.2290,-2.0000,Antipersistent,1024,11,5,-2.0000
10.2290,-2.0000,Antipersistent,1024,11,5,-2.0000
11.2290,-2.0000,Antipersistent,1024,11,5,-2.0000
12.2290,-2.0000,Antipersistent,1024,11,5,-2.0000
0.7290,-1.2213,Antipersistent,1024,11,6,-1.3024
1.7290,-1.6613,Antipersistent,1024,11,6,-1.6531
2.7290,-1.8920,Antipersistent,1024,11,6,-1.8807
3.7290,-1.9860,Antipersistent,1024,11,6,-1.9676
4.7290,-1.9997,Antipersistent,1024,11,6,-1.9917
5.7290,-2.0000,Antipersistent,1024,11,6,-1.9979
6.7290,-2.0000,Antipersistent,1024,11,6,-1.9995
7.7290,-2.0000,Antipersistent,1024,11,6,-1.9999
8.7290,-2.0000,Antipersistent,1024,11,6,-2.0000
9.7290,-2.0000,Antipersistent,1024,11,6,-2.0000
10.7290,-2.0000,Antipersistent,1024,11,6,-2.0000
11.7290,-2.0000,Antipersistent,1024,11,6,-2.0000
-0.2082,-0.7837,Antipersistent,1024,12,4,-0.9097
0.7918,-1.4692,Antipersistent,1024,12,4,-1.4386
1.7918,-1.8367,Antipersistent,1024,12,4,-1.8075
2.7918,-1.9813,Antipersistent,1024,12,4,-1.9478
3.7918,-1.9997,Antipersistent,1024,12,4,-1.9867
4.7918,-2.0000,Antipersistent,1024,12,4,-1.9967
5.7918,-2.0000,Antipersistent,1024,12,4,-1.9992
6.7918,-2.0000,Antipersistent,1024,12,4,-1.9998
7.7918,-2.0000,Antipersistent,1024,12,4,-1.9999
8.7918,-2.0000,Antipersistent,1024,12,4,-2.0000
9.7918,-2.0000,Antipersistent,1024,12,4,-2.0000
10.7918,-2.0000,Antipersistent,1024,12,4,-2.0000
11.7918,-2.0000,Antipersistent,1024,12,4,-2.0000
12.7918,-2.0000,Antipersistent,1024,12,4,-2.0000
0.2918,-1.0728,Antipersistent,1024,12,5,-1.1508
1.2918,-1.6071,Antipersistent,1024,12,5,-1.5772
2.2918,-1.8820,Antipersistent,1024,12,5,-1.8567
3.2918,-1.9866,Antipersistent,1024,12,5,-1.9613
4.2918,-1.9998,Antipersistent,1024,12,5,-1.9901
5.2918,-2.0000,Antipersistent,1024,12,5,-1.9975
6.2918,-2.0000,Antipersistent,1024,12,5,-1.9994
7.2918,-2.0000,Antipersistent,1024,12,5,-1.9998
8.2918,-2.0000,Antipersistent,1024,12,5,-2.0000
9.2918,-2.0000,Antipersistent,1024,12,5,-2.0000
10.2918,-2.0000,Antipersistent,1024,12,5,-2.0000
11.2918,-2.0000,Antipersistent,1024,12,5,-2.0000
12.2918,-2.0000,Antipersistent,1024,12,5,-2.0000
0.7918,-1.2753,Antipersistent,1024,12,6,-1.3267
1.7918,-1.6985,Antipersistent,1024,12,6,-1.6717
2.7918,-1.9108,Antipersistent,1024,12,6,-1.8896
3.7918,-1.9900,Antipersistent,1024,12,6,-1.9702
4.7918,-1.9999,Antipersistent,1024,12,6,-1.9924
5.7918,-2.0000,Antipersistent,1024,12,6,-1.9981
6.7918,-2.0000,Antipersistent,1024,12,6,-1.9995
7.7918,-2.0000,Antipersistent,1024,12,6,-1.9999
8.7918,-2.0000,Antipersistent,1024,12,6,-2.0000
9.7918,-2.0000,Antipersistent,1024,12,6,-2.0000
10.7918,-2.0000,Antipersistent,1024,12,6,-2.0000
11.7918,-2.0000,Antipersistent,1024,12,6,-2.0000
-0.1505,-0.8255,Antipersistent,1024,13,4,-0.9413
0.8495,-1.5088,Antipersistent,1024,13,4,-1.4662
1.8495,-1.8609,Antipersistent,1024,13,4,-1.8208
2.8495,-1.9863,Antipersistent,1024,13,4,-1.9517
3.8495,-1.9998,Antipersistent,1024,13,4,-1.9877
4.8495,-2.0000,Antipersistent,1024,13,4,-1.9969
5.8495,-2.0000,Antipersistent,1024,13,4,-1.9992
6.8495,-2.0000,Antipersistent,1024,13,4,-1.9998
7.8495,-2.0000,Antipersistent,1024,13,4,-2.0000
8.8495,-2.0000,Antipersistent,1024,13,4,-2.0000
9.8495,-2.0000,Antipersistent,1024,13,4,-2.0000
10.8495,-2.0000,Antipersistent,1024,13,4,-2.0000
11.8495,-2.0000,Antipersistent,1024,13,4,-2.0000
12.8495,-2.0000,Antipersistent,1024,13,4,-2.0000
0.3495,-1.1089,Antipersistent,1024,13,5,-1.1775
1.3495,-1.6377,Antipersistent,1024,13,5,-1.5985
2.3495,-1.8997,Antipersistent,1024,13,5,-1.8667
3.3495,-1.9902,Antipersistent,1024,13,5,-1.9642
4.3495,-1.9999,Antipersistent,1024,13,5,-1.9909
5.3495,-2.0000,Antipersistent,1024,13,5,-1.9977
6.3495,-2.0000,Antipersistent,1024,13,5,-1.9994
7.3495,-2.0000,Antipersistent,1024,13,5,-1.9999
8.3495,-2.0000,Antipersistent,1024,13,5,-2.0000
9.3495,-2.0000,Antipersistent,1024,13,5,-2.0000
10.3495,-2.0000,Antipersistent,1024,13,5,-2.0000
11.3495,-2.0000,Antipersistent,1024,13,5,-2.0000
12.3495,-2.0000,Antipersistent,1024,13,5,-2.0000
0.8495,-1.3055,Antipersistent,1024,13,6,-1.3489
1.8495,-1.7226,Antipersistent,1024,13,6,-1.6885
2.8495,-1.9243,Antipersistent,1024,13,6,-1.8973
3.8495,-1.9926,Antipersistent,1024,13,6,-1.9724
4.8495,-1.9999,Antipersistent,1024,13,6,-1.9930
5.8495,-2.0000,Antipersistent,1024,13,6,-1.9982
6.8495,-2.0000,Antipersistent,1024,13,6,-1.9996
7.8495,-2.0000,Antipersistent,1024,13,6,-1.9999
8.8495,-2.0000,Antipersistent,1024,13,6,-2.0000
9.8495,-2.0000,Antipersistent,1024,13,6,-2.0000
10.8495,-2.0000,Antipersistent,1024,13,6,-2.0000
11.8495,-2.0000,Antipersistent,1024,13,6,-2.0000
-0.0970,-0.8443,Antipersistent,1024,14,4,-0.9707
0.9030,-1.5353,Antipersistent,1024,14,4,-1.4912
1.9030,-1.8717,Antipersistent,1024,14,4,-1.8324
2.9030,-1.9870,Antipersistent,1024,14,4,-1.9551
3.9030,-1.9998,Antipersistent,1024,14,4,-1.9886
4.9030,-2.0000,Antipersistent,1024,14,4,-1.9971
5.9030,-2.0000,Antipersistent,1024,14,4,-1.9993
6.9030,-2.0000,Antipersistent,1024,14,4,-1.9998
7.9030,-2.0000,Antipersistent,1024,14,4,-2.0000
8.9030,-2.0000,Antipersistent,1024,14,4,-2.0000
9.9030,-2.0000,Antipersistent,1024,14,4,-2.0000
10.9030,-2.0000,Antipersistent,1024,14,4,-2.0000
11.9030,-2.0000,Antipersistent,1024,14,4,-2.0000
12.9030,-2.0000,Antipersistent,1024,14,4,-2.0000
0.4030,-1.1254,Antipersistent,1024,14,5,-1.2022
1.4030,-1.6575,Antipersistent,1024,14,5,-1.6177
2.4030,-1.9074,Antipersistent,1024,14,5,-1.8753
3.4030,-1.9907,Antipersistent,1024,14,5,-1.9667
4.4030,-1.9999,Antipersistent,1024,14,5,-1.9915
5.4030,-2.0000,Antipersistent,1024,14,5,-1.9979
6.4030,-2.0000,Antipersistent,1024,14,5,-1.9995
7.4030,-2.0000,Antipersistent,1024,14,5,-1.9999
8.4030,-2.0000,Antipersistent,1024,14,5,-2.0000
9.4030,-2.0000,Antipersistent,1024,14,5,-2.0000
10.4030,-2.0000,Antipersistent,1024,14,5,-2.0000
11.4030,-2.0000,Antipersistent,1024,14,5,-2.0000
12.4030,-2.0000,Antipersistent,1024,14,5,-2.0000
0.9030,-1.3195,Antipersistent,1024,14,6,-1.3693
1.9030,-1.7378,Antipersistent,1024,14,6,-1.7036
2.9030,-1.9301,Antipersistent,1024,14,6,-1.9040
3.9030,-1.9930,Antipersistent,1024,14,6,-1.9744
4.9030,-1.9999,Antipersistent,1024,14,6,-1.9935
5.9030,-2.0000,Antipersistent,1024,14,6,-1.9984
6.9030,-2.0000,Antipersistent,1024,14,6,-1.9996
7.9030,-2.0000,Antipersistent,1024,14,6,-1.9999
8.9030,-2.0000,Antipersistent,1024,14,6,-2.0000
9.9030,-2.0000,Antipersistent,1024,14,6,-2.0000
10.9030,-2.0000,Antipersistent,1024,14,6,-2.0000
11.9030,-2.0000,Antipersistent,1024,14,6,-2.0000
-0.0473,-0.8507,Antipersistent,1024,15,4,-0.9980
0.9527,-1.5511,Antipersistent,1024,15,4,-1.5141
1.9527,-1.8858,Antipersistent,1024,15,4,-1.8426
2.9527,-1.9906,Antipersistent,1024,15,4,-1.9580
3.9527,-2.0000,Antipersistent,1024,15,4,-1.9893
4.9527,-2.0000,Antipersistent,1024,15,4,-1.9973
5.9527,-2.0000,Antipersistent,1024,15,4,-1.9993
6.9527,-2.0000,Antipersistent,1024,15,4,-1.9998
7.9527,-2.0000,Antipersistent,1024,15,4,-2.0000
8.9527,-2.0000,Antipersistent,1024,15,4,-2.0000
9.9527,-2.0000,Antipersistent,1024,15,4,-2.0000
10.9527,-2.0000,Antipersistent,1024,15,4,-2.0000
11.9527,-2.0000,Antipersistent,1024,15,4,-2.0000
12.9527,-2.0000,Antipersistent,1024,15,4,-2.0000
0.4527,-1.1332,Antipersistent,1024,15,5,-1.2249
1.4527,-1.6702,Antipersistent,1024,15,5,-1.6352
2.4527,-1.9178,Antipersistent,1024,15,5,-1.8829
3.4527,-1.9933,Antipersistent,1024,15,5,-1.9689
4.4527,-2.0000,Antipersistent,1024,15,5,-1.9921
5.4527,-2.0000,Antipersistent,1024,15,5,-1.9980
6.4527,-2.0000,Antipersistent,1024,15,5,-1.9995
7.4527,-2.0000,Antipersistent,1024,15,5,-1.9999
8.4527,-2.0000,Antipersistent,1024,15,5,-2.0000
9.4527,-2.0000,Antipersistent,1024,15,5,-2.0000
10.4527,-2.0000,Antipersistent,1024,15,5,-2.0000
11.4527,-2.0000,Antipersistent,1024,15,5,-2.0000
12.4527,-2.0000,Antipersistent,1024,15,5,-2.0000
0.9527,-1.3270,Antipersistent,1024,15,6,-1.3881
1.9527,-1.7481,Antipersistent,1024,15,6,-1.7173
2.9527,-1.9380,Antipersistent,1024,15,6,-1.9098
3.9527,-1.9950,Antipersistent,1024,15,6,-1.9760
4.9527,-2.0000,Antipersistent,1024,15,6,-1.9939
5.9527,-2.0000,Antipersistent,1024,15,6,-1.9985
6.9527,-2.0000,Antipersistent,1024,15,6,-1.9996
7.9527,-2.0000,Antipersistent,1024,15,6,-1.9999
8.9527,-2.0000,Antipersistent,1024,15,6,-2.0000
9.9527,-2.0000,Antipersistent,1024,15,6,-2.0000
10.9527,-2.0000,Antipersistent,1024,15,6,-2.0000
11.9527,-2.0000,Antipersistent,1024,15,6,-2.0000
-0.0007,-0.8511,Antipersistent,1024,16,4,-1.0236
0.9993,-1.5749,Antipersistent,1024,16,4,-1.5350
1.9993,-1.8963,Antipersistent,1024,16,4,-1.8516
2.9993,-1.9915,Antipersistent,1024,16,4,-1.9606
3.9993,-1.9999,Antipersistent,1024,16,4,-1.9900
4.9993,-2.0000,Antipersistent,1024,16,4,-1.9975
5.9993,-2.0000,Antipersistent,1024,16,4,-1.9994
6.9993,-2.0000,Antipersistent,1024,16,4,-1.9998
7.9993,-2.0000,Antipersistent,1024,16,4,-2.0000
8.9993,-2.0000,Antipersistent,1024,16,4,-2.0000
9.9993,-2.0000,Antipersistent,1024,16,4,-2.0000
10.9993,-2.0000,Antipersistent,1024,16,4,-2.0000
11.9993,-2.0000,Antipersistent,1024,16,4,-2.0000
12.9993,-2.0000,Antipersistent,1024,16,4,-2.0000
0.4993,-1.1365,Antipersistent,1024,16,5,-1.2461
1.4993,-1.6880,Antipersistent,1024,16,5,-1.6512
2.4993,-1.9253,Antipersistent,1024,16,5,-1.8897
3.4993,-1.9939,Antipersistent,1024,16,5,-1.9708
4.4993,-2.0000,Antipersistent,1024,16,5,-1.9926
5.4993,-2.0000,Antipersistent,1024,16,5,-1.9981
6.4993,-2.0000,Antipersistent,1024,16,5,-1.9995
7.4993,-2.0000,Antipersistent,1024,16,5,-1.9999
8.4993,-2.0000,Antipersistent,1024,16,5,-2.0000
9.4993,-2.0000,Antipersistent,1024,16,5,-2.0000
10.4993,-2.0000,Antipersistent,1024,16,5,-2.0000
11.4993,-2.0000,Antipersistent,1024,16,5,-2.0000
12.4993,-2.0000,Antipersistent,1024,16,5,-2.0000
0.9993,-1.3309,Antipersistent,1024,16,6,-1.4055
1.9993,-1.7618,Antipersistent,1024,16,6,-1.7298
2.9993,-1.9437,Antipersistent,1024,16,6,-1.9150
3.9993,-1.9954,Antipersistent,1024,16,6,-1.9775
4.9993,-2.0000,Antipersistent,1024,16,6,-1.9943
5.9993,-2.0000,Antipersistent,1024,16,6,-1.9986
6.9993,-2.0000,Antipersistent,1024,16,6,-1.9996
7.9993,-2.0000,Antipersistent,1024,16,6,-1.9999
8.9993,-2.0000,Antipersistent,1024,16,6,-2.0000
9.9993,-2.0000,Antipersistent,1024,16,6,-2.0000
10.9993,-2.0000,Antipersistent,1024,16,6,-2.0000
11.9993,-2.0000,Antipersistent,1024,16,6,-2.0000
0.0430,-0.9446,Antipersistent,1024,17,4,-1.0476
1.0430,-1.6383,Antipersistent,1024,17,4,-1.5542
2.0430,-1.9200,Antipersistent,1024,17,4,-1.8597
3.0430,-1.9952,Antipersistent,1024,17,4,-1.9629
4.0430,-2.0000,Antipersistent,1024,17,4,-1.9906
5.0430,-2.0000,Antipersistent,1024,17,4,-1.9976
6.0430,-2.0000,Antipersistent,1024,17,4,-1.9994
7.0430,-2.0000,Antipersistent,1024,17,4,-1.9999
8.0430,-2.0000,Antipersistent,1024,17,4,-2.0000
9.0430,-2.0000,Antipersistent,1024,17,4,-2.0000
10.0430,-2.0000,Antipersistent,1024,17,4,-2.0000
11.0430,-2.0000,Antipersistent,1024,17,4,-2.0000
12.0430,-2.0000,Antipersistent,1024,17,4,-2.0000
13.0430,-2.0000,Antipersistent,1024,17,4,-2.0000
0.5430,-1.2110,Antipersistent,1024,17,5,-1.2659
1.5430,-1.7354,Antipersistent,1024,17,5,-1.6659
2.5430,-1.9425,Antipersistent,1024,17,5,-1.8957
3.5430,-1.9966,Antipersistent,1024,17,5,-1.9725
4.5430,-2.0000,Antipersistent,1024,17,5,-1.9930
5.5430,-2.0000,Antipersistent,1024,17,5,-1.9982
6.5430,-2.0000,Antipersistent,1024,17,5,-1.9996
7.5430,-2.0000,Antipersistent,1024,17,5,-1.9999
8.5430,-2.0000,Antipersistent,1024,17,5,-2.0000
9.5430,-2.0000,Antipersistent,1024,17,5,-2.0000
10.5430,-2.0000,Antipersistent,1024,17,5,-2.0000
11.5430,-2.0000,Antipersistent,1024,17,5,-2.0000
12.5430,-2.0000,Antipersistent,1024,17,5,-2.0000
1.0430,-1.3906,Antipersistent,1024,17,6,-1.4217
2.0430,-1.7985,Antipersistent,1024,17,6,-1.7413
3.0430,-1.9567,Antipersistent,1024,17,6,-1.9197
4.0430,-1.9975,Antipersistent,1024,17,6,-1.9788
5.0430,-2.0000,Antipersistent,1024,17,6,-1.9946
6.0430,-2.0000,Antipersistent,1024,17,6,-1.9987
7.0430,-2.0000,Antipersistent,1024,17,6,-1.9997
8.0430,-2.0000,Antipersistent,1024,17,6,-1.9999
9.0430,-2.0000,Antipersistent,1024,17,6,-2.0000
10.0430,-2.0000,Antipersistent,1024,17,6,-2.0000
11.0430,-2.0000,Antipersistent,1024,17,6,-2.0000
12.0430,-2.0000,Antipersistent,1024,17,6,-2.0000
0.0843,-0.9482,Antipersistent,1024,18,4,-1.0701
1.0843,-1.6302,Antipersistent,1024,18,4,-1.5720
2.0843,-1.9224,Antipersistent,1024,18,4,-1.8669
3.0843,-1.9948,Antipersistent,1024,18,4,-1.9649
4.0843,-2.0000,Antipersistent,1024,18,4,-1.9911
5.0843,-2.0000,Antipersistent,1024,18,4,-1.9978
6.0843,-2.0000,Antipersistent,1024,18,4,-1.9994
7.0843,-2.0000,Antipersistent,1024,18,4,-1.9999
8.0843,-2.0000,Antipersistent,1024,18,4,-2.0000
9.0843,-2.0000,Antipersistent,1024,18,4,-2.0000
10.0843,-2.0000,Antipersistent,1024,18,4,-2.0000
11.0843,-2.0000,Antipersistent,1024,18,4,-2.0000
12.0843,-2.0000,Antipersistent,1024,18,4,-2.0000
13.0843,-2.0000,Antipersistent,1024,18,4,-2.0000
0.5843,-1.2131,Antipersistent,1024,18,5,-1.2845
1.5843,-1.7297,Antipersistent,1024,18,5,-1.6794
2.5843,-1.9442,Antipersistent,1024,18,5,-1.9011
3.5843,-1.9963,Antipersistent,1024,18,5,-1.9740
4.5843,-2.0000,Antipersistent,1024,18,5,-1.9934
5.5843,-2.0000,Antipersistent,1024,18,5,-1.9983
6.5843,-2.0000,Antipersistent,1024,18,5,-1.9996
7.5843,-2.0000,Antipersistent,1024,18,5,-1.9999
8.5843,-2.0000,Antipersistent,1024,18,5,-2.0000
9.5843,-2.0000,Antipersistent,1024,18,5,-2.0000
10.5843,-2.0000,Antipersistent,1024,18,5,-2.0000
11.5843,-2.0000,Antipersistent,1024,18,5,-2.0000
12.5843,-2.0000,Antipersistent,1024,18,5,-2.0000
1.0843,-1.3921,Antipersistent,1024,18,6,-1.4369
2.0843,-1.7942,Antipersistent,1024,18,6,-1.7519
3.0843,-1.9579,Antipersistent,1024,18,6,-1.9238
4.0843,-1.9972,Antipersistent,1024,18,6,-1.9800
5.0843,-2.0000,Antipersistent,1024,18,6,-1.9949
6.0843,-2.0000,Antipersistent,1024,18,6,-1.9987
7.0843,-2.0000,Antipersistent,1024,18,6,-1.9997
8.0843,-2.0000,Antipersistent,1024,18,6,-1.9999
9.0843,-2.0000,Antipersistent,1024,18,6,-2.0000
10.0843,-2.0000,Antipersistent,1024,18,6,-2.0000
11.0843,-2.0000,Antipersistent,1024,18,6,-2.0000
12.0843,-2.0000,Antipersistent,1024,18,6,-2.0000
0.1233,-0.9470,Antipersistent,1024,19,4,-1.0914
1.1233,-1.6557,Antipersistent,1024,19,4,-1.5884
2.1233,-1.9302,Antipersistent,1024,19,4,-1.8735
3.1233,-1.9962,Antipersistent,1024,19,4,-1.9667
4.1233,-2.0000,Antipersistent,1024,19,4,-1.9916
5.1233,-2.0000,Antipersistent,1024,19,4,-1.9979
6.1233,-2.0000,Antipersistent,1024,19,4,-1.9995
7.1233,-2.0000,Antipersistent,1024,19,4,-1.9999
8.1233,-2.0000,Antipersistent,1024,19,4,-2.0000
9.1233,-2.0000,Antipersistent,1024,19,4,-2.0000
10.1233,-2.0000,Antipersistent,1024,19,4,-2.0000
11.1233,-2.0000,Antipersistent,1024,19,4,-2.0000
12.1233,-2.0000,Antipersistent,1024,19,4,-2.0000
13.1233,-2.0000,Antipersistent,1024,19,4,-2.0000
0.6233,-1.2152,Antipersistent,1024,19,5,-1.3019
1.6233,-1.7487,Antipersistent,1024,19,5,-1.6919
2.6233,-1.9499,Antipersistent,1024,19,5,-1.9059
3.6233,-1.9973,Antipersistent,1024,19,5,-1.9753
4.6233,-2.0000,Antipersistent,1024,19,5,-1.9938
5.6233,-2.0000,Antipersistent,1024,19,5,-1.9984
6.6233,-2.0000,Antipersistent,1024,19,5,-1.9996
7.6233,-2.0000,Antipersistent,1024,19,5,-1.9999
8.6233,-2.0000,Antipersistent,1024,19,5,-2.0000
9.6233,-2.0000,Antipersistent,1024,19,5,-2.0000
10.6233,-2.0000,Antipersistent,1024,19,5,-2.0000
11.6233,-2.0000,Antipersistent,1024,19,5,-2.0000
12.6233,-2.0000,Antipersistent,1024,19,5,-2.0000
1.1233,-1.3950,Antipersistent,1024,19,6,-1.4511
2.1233,-1.8088,Antipersistent,1024,19,6,-1.7616
3.1233,-1.9623,Antipersistent,1024,19,6,-1.9276
4.1233,-1.9979,Antipersistent,1024,19,6,-1.9810
5.1233,-2.0000,Antipersistent,1024,19,6,-1.9952
6.1233,-2.0000,Antipersistent,1024,19,6,-1.9988
7.1233,-2.0000,Antipersistent,1024,19,6,-1.9997
8.1233,-2.0000,Antipersistent,1024,19,6,-1.9999
9.1233,-2.0000,Antipersistent,1024,19,6,-2.0000
10.1233,-2.0000,Antipersistent,1024,19,6,-2.0000
11.1233,-2.0000,Antipersistent,1024,19,6,-2.0000
12.1233,-2.0000,Antipersistent,1024,19,6,-2.0000
0.1603,-0.9956,Antipersistent,1024,20,4,-1.1116
1.1603,-1.6773,Antipersistent,1024,20,4,-1.6037
2.1603,-1.9361,Antipersistent,1024,20,4,-1.8794
3.1603,-1.9965,Antipersistent,1024,20,4,-1.9684
4.1603,-2.0000,Antipersistent,1024,20,4,-1.9920
5.1603,-2.0000,Antipersistent,1024,20,4,-1.9980
6.1603,-2.0000,Antipersistent,1024,20,4,-1.9995
7.1603,-2.0000,Antipersistent,1024,20,4,-1.9999
8.1603,-2.0000,Antipersistent,1024,20,4,-2.0000
9.1603,-2.0000,Antipersistent,1024,20,4,-2.0000
10.1603,-2.0000,Antipersistent,1024,20,4,-2.0000
11.1603,-2.0000,Antipersistent,1024,20,4,-2.0000
12.1603,-2.0000,Antipersistent,1024,20,4,-2.0000
13.1603,-2.0000,Antipersistent,1024,20,4,-2.0000
0.6603,-1.2521,Antipersistent,1024,20,5,-1.3183
1.6603,-1.7645,Antipersistent,1024,20,5,-1.7034
2.6603,-1.9541,Antipersistent,1024,20,5,-1.9104
3.6603,-1.9975,Antipersistent,1024,20,5,-1.9765
4.6603,-2.0000,Antipersistent,1024,20,5,-1.9941
5.6603,-2.0000,Antipersistent,1024,20,5,-1.9985
6.6603,-2.0000,Antipersistent,1024,20,5,-1.9996
7.6603,-2.0000,Antipersistent,1024,20,5,-1.9999
8.6603,-2.0000,Antipersistent,1024,20,5,-2.0000
9.6603,-2.0000,Antipersistent,1024,20,5,-2.0000
10.6603,-2.0000,Antipersistent,1024,20,5,-2.0000
11.6603,-2.0000,Antipersistent,1024,20,5,-2.0000
12.6603,-2.0000,Antipersistent,1024,20,5,-2.0000
1.1603,-1.4239,Antipersistent,1024,20,6,-1.4645
2.1603,-1.8209,Antipersistent,1024,20,6,-1.7707
3.1603,-1.9655,Antipersistent,1024,20,6,-1.9310
4.1603,-1.9981,Antipersistent,1024,20,6,-1.9819
5.1603,-2.0000,Antipersistent,1024,20,6,-1.9954
6.1603,-2.0000,Antipersistent,1024,20,6,-1.9989
7.1603,-2.0000,Antipersistent,1024,20,6,-1.9997
8.1603,-2.0000,Antipersistent,1024,20,6,-1.9999
9.1603,-2.0000,Antipersistent,1024,20,6,-2.0000
10.1603,-2.0000,Antipersistent,1024,20,6,-2.0000
11.1603,-2.0000,Antipersistent,1024,20,6,-2.0000
12.1603,-2.0000,Antipersistent,1024,20,6,-2.0000
-2.5002,-0.3795,Antipersistent,4096,2,4,-0.0420
-1.5002,-0.3838,Antipersistent,4096,2,4,-0.2900
-0.5002,-0.4698,Antipersistent,4096,2,4,-0.7523
0.4998,-0.7217,Antipersistent,4096,2,4,-1.2923
1.4998,-1.1051,Antipersistent,4096,2,4,-1.7268
2.4998,-1.5034,Antipersistent,4096,2,4,-1.9228
3.4998,-1.7908,Antipersistent,4096,2,4,-1.9801
4.4998,-1.9318,Antipersistent,4096,2,4,-1.9950
5.4998,-1.9812,Antipersistent,4096,2,4,-1.9987
6.4998,-1.9951,Antipersistent,4096,2,4,-1.9997
7.4998,-1.9988,Antipersistent,4096,2,4,-1.9999
8.4998,-1.9997,Antipersistent,4096,2,4,-2.0000
9.4998,-1.9999,Antipersistent,4096,2,4,-2.0000
10.4998,-2.0000,Antipersistent,4096,2,4,-2.0000
-2.0002,-0.3836,Antipersistent,4096,2,5,-0.2102
-1.0002,-0.4479,Antipersistent,4096,2,5,-0.5626
-0.0002,-0.6279,Antipersistent,4096,2,5,-1.0146
0.9998,-0.9305,Antipersistent,4096,2,5,-1.4630
1.9998,-1.2902,Antipersistent,4096,2,5,-1.7963
2.9998,-1.6195,Antipersistent,4096,2,5,-1.9427
3.9998,-1.8428,Antipersistent,4096,2,5,-1.9852
4.9998,-1.9492,Antipersistent,4096,2,5,-1.9963
